book_id,user_id,rating
51,14370,4
51,16403,5
51,16913,2
51,17242,4
51,17475,3
51,17652,3
51,17747,4
51,18053,5
51,18316,5
51,19729,4
51,19984,5
51,20737,3
51,21237,2
51,22212,3
51,22368,4
51,23497,4
51,24011,4
51,24389,3
51,26146,4
51,26398,1
51,27267,4
51,29353,2
51,31305,3
51,32139,3
51,32748,4
51,32918,5
51,33357,5
51,33409,3
51,35111,4
51,35296,4
51,35982,1
51,37127,3
51,37284,3
51,37855,5
51,37897,3
51,38082,4
51,38766,5
51,40490,4
51,40566,5
51,41318,3
51,41963,2
51,42574,5
51,43300,3
51,43343,4
51,43727,2
51,43985,2
51,44023,3
51,44171,2
51,45269,1
51,45493,5
51,46133,5
51,46527,3
51,48297,2
51,48440,4
51,48482,3
51,48687,5
51,48822,5
51,49288,5
51,49289,5
51,49295,5
51,49297,5
51,49830,5
51,49998,3
51,50096,5
51,50101,5
51,50102,5
51,50104,5
51,50119,5
51,50133,5
51,50289,2
51,50774,5
51,51065,2
51,51692,5
51,52036,1
51,52469,5
51,52583,1
51,53145,5
51,53292,5
52,314,2
52,368,1
52,588,1
52,1677,5
52,2077,4
52,2487,3
52,2900,4
52,3005,5
52,4536,2
52,5115,3
52,5272,4
52,5885,2
52,6025,5
52,6063,4
52,7001,4
52,7225,3
52,8612,3
52,8710,4
52,9165,2
52,9731,2
52,9804,3
52,10140,3
52,10249,4
52,10256,5
52,10727,3
52,10792,5
52,11239,4
52,11285,2
52,11408,3
52,11599,4
52,11854,1
52,11927,4
52,11999,3
52,12471,2
52,12476,1
52,12946,4
52,13084,2
52,13189,5
52,13282,4
52,13378,3
52,13794,2
52,13879,3
52,14222,3
52,15020,2
52,15494,3
52,15604,1
52,15645,5
52,16046,2
52,16377,1
52,16569,1
52,18031,3
52,18199,5
52,18313,5
52,18316,2
52,18798,4
52,19191,3
52,19724,3
52,19942,4
52,20076,2
52,20782,4
52,20848,4
52,21228,3
52,21713,3
52,22212,3
52,23612,3
52,24567,3
52,24582,2
52,24845,4
52,25065,3
52,25164,3
52,26097,3
52,26146,5
52,26629,4
52,26718,2
52,26750,3
52,27267,5
52,27612,5
52,30879,1
52,31305,2
52,32033,5
52,32058,3
52,32635,4
52,32918,4
52,35259,3
52,36031,3
52,36099,3
52,37035,2
52,37153,4
52,38851,3
52,39452,3
52,39933,4
52,40126,3
52,40251,2
52,42574,4
52,43602,3
52,48297,1
52,48482,3
52,48687,1
52,49298,1
52,52583,3
53,588,2
53,3263,3
53,3922,2
53,5272,3
53,5436,4
53,6025,4
53,6063,5
53,6323,1
53,6630,5
53,7999,3
53,10120,1
53,10140,3
53,10509,1
53,10792,5
53,11239,2
53,11285,2
53,11408,2
53,11691,4
53,11854,5
53,11945,5
53,12471,3
53,12946,5
53,13112,2
53,13282,3
53,13360,2
53,13378,3
53,13879,4
53,14222,3
53,14285,2
53,15604,2
53,15748,1
53,16177,2
53,16576,4
53,16587,2
53,17663,5
53,17804,3
53,18313,4
53,18316,4
53,19729,4
53,19984,5
53,21230,2
53,23497,4
53,24389,4
53,24845,4
53,25065,4
53,25164,4
53,25182,5
53,25214,4
53,25278,5
53,26145,2
53,26718,2
53,26750,2
53,26942,3
53,28158,4
53,29951,2
53,30601,5
53,30944,3
53,31305,2
53,31852,4
53,32055,4
53,32305,3
53,32490,3
53,32635,4
53,32748,2
53,32918,5
53,33455,3
53,33697,3
53,35780,4
53,35982,1
53,36695,3
53,37284,4
53,38082,4
53,40251,3
53,40490,5
53,40566,5
53,41074,4
53,43300,3
53,44243,1
53,45269,3
53,45493,4
53,45498,3
53,46139,4
53,46147,3
53,48291,5
53,48482,3
53,48687,5
53,48822,5
53,49298,1
53,49830,5
53,50096,5
53,50101,5
53,50102,5
53,50104,5
53,50133,5
53,50342,2
53,51452,3
53,52036,3
53,52929,4
53,53292,5
53,53293,5
54,951,4
54,2324,4
54,3022,4
54,3739,4
54,4606,5
54,5115,2
54,5436,5
54,6252,3
54,7001,5
54,8178,4
54,9731,3
54,9771,5
54,10246,4
54,10249,5
54,10509,3
54,10610,5
54,11285,4
54,11854,5
54,11868,5
54,11927,4
54,12455,2
54,12471,3
54,13360,3
54,13407,3
54,13544,1
54,13794,3
54,14192,5
54,14222,4
54,14936,5
54,15547,4
54,15604,5
54,15748,4
54,16569,2
54,17228,5
54,17643,5
54,18313,1
54,19526,3
54,19729,4
54,19942,3
54,20076,2
54,20406,1
54,21733,4
54,22243,3
54,23558,3
54,24326,4
54,24845,4
54,25164,4
54,25182,5
54,25214,5
54,25840,2
54,26629,5
54,26718,5
54,27612,4
54,28824,3
54,29123,4
54,30794,4
54,30944,5
54,32055,3
54,32305,3
54,32635,3
54,32748,5
54,32918,3
54,33455,5
54,33697,5
54,33864,5
54,33890,3
54,35982,3
54,36099,4
54,37690,5
54,37834,4
54,37855,4
54,38475,4
54,38865,5
54,39423,5
54,40126,5
54,40468,4
54,41074,4
54,42574,5
54,43622,4
54,44243,4
54,45554,4
54,46147,5
54,46421,5
54,46977,4
54,48297,4
54,48482,4
54,48687,5
54,49288,5
54,49289,5
54,49295,5
54,49297,5
54,50096,5
54,50101,5
54,50102,5
54,50133,5
54,50342,4
54,51480,1
54,51762,5
54,52036,3
54,53292,5
55,2324,5
55,2900,5
55,3739,4
55,4536,3
55,5115,3
55,5379,3
55,5461,4
55,6342,5
55,6630,2
55,6634,4
55,7001,3
55,7563,4
55,8370,5
55,8484,2
55,8510,3
55,9246,3
55,9731,4
55,9771,5
55,10249,4
55,10402,3
55,10509,2
55,10610,4
55,10751,4
55,10944,4
55,11691,5
55,11868,5
55,11927,3
55,11945,4
55,12455,2
55,12471,4
55,12476,5
55,12874,3
55,12946,4
55,13407,3
55,13544,3
55,13794,2
55,13991,4
55,14207,5
55,14546,5
55,15547,3
55,16377,5
55,16569,4
55,16913,3
55,17566,3
55,18313,1
55,19191,4
55,19526,5
55,19724,5
55,20076,3
55,20848,3
55,21228,4
55,21713,3
55,21733,4
55,22602,4
55,23576,2
55,24143,4
55,24834,5
55,24845,4
55,25164,4
55,25214,5
55,26629,5
55,27934,3
55,28158,4
55,28824,3
55,29123,4
55,29689,4
55,29819,4
55,29951,2
55,30313,4
55,30944,4
55,31001,4
55,32305,4
55,32635,4
55,32748,5
55,33065,4
55,33697,5
55,33716,4
55,33864,4
55,37284,5
55,37746,1
55,37834,3
55,37855,4
55,38080,3
55,38865,5
55,39423,4
55,41074,4
55,42404,4
55,43622,3
55,43985,4
55,45554,4
55,47411,3
55,48559,2
55,48687,5
55,49298,2
55,50104,5
55,51460,3
55,51762,4
55,51838,5
55,52036,5
55,53292,5
56,314,1
56,368,1
56,588,1
56,1677,5
56,2077,5
56,2487,3
56,2900,5
56,3005,5
56,4536,3
56,5115,2
56,5885,3
56,6025,3
56,6063,4
56,7001,4
56,7225,3
56,8612,3
56,8710,4
56,9011,2
56,9165,3
56,9731,2
56,9804,3
56,10140,3
56,10249,3
56,10256,5
56,10727,3
56,10792,5
56,11239,4
56,11285,2
56,11408,3
56,11854,1
56,11927,5
56,11999,3
56,12471,3
56,12874,3
56,12946,4
56,13084,2
56,13189,2
56,13282,4
56,13378,3
56,13794,2
56,13879,3
56,14222,2
56,15020,2
56,15494,4
56,15645,5
56,16046,2
56,16377,1
56,18031,3
56,18199,5
56,18313,5
56,18316,2
56,18798,5
56,19191,3
56,19724,3
56,19942,4
56,20076,2
56,20782,4
56,20848,4
56,21228,3
56,21713,3
56,22212,4
56,23612,3
56,24567,3
56,24582,2
56,24845,3
56,25164,3
56,26097,3
56,26146,5
56,26629,4
56,26718,1
56,26750,3
56,27267,5
56,27612,5
56,30879,1
56,31305,2
56,32033,5
56,32058,3
56,32592,4
56,32635,5
56,32918,5
56,35259,3
56,36031,3
56,36099,4
56,37035,3
56,37153,3
56,37834,3
56,38851,3
56,39452,3
56,39933,4
56,40126,3
56,40251,2
56,41240,3
56,42574,4
56,43602,3
56,48297,1
56,48440,4
56,48482,3
56,48687,1
56,49298,1
56,52583,3
57,1169,4
57,1393,3
57,2487,3
57,3087,3
57,4536,5
57,5115,5
57,5461,4
57,5885,2
57,6063,5
57,6342,4
57,6630,4
57,7001,4
57,8167,3
57,8484,5
57,9246,3
57,10111,3
57,10140,4
57,10727,5
57,11239,3
57,11445,4
57,11691,5
57,11692,4
57,11927,2
57,11945,5
57,12381,2
57,12874,5
57,12946,5
57,13095,3
57,13282,2
57,13991,5
57,14248,4
57,15748,2
57,16377,5
57,16569,2
57,16913,5
57,17242,3
57,17434,5
57,17984,3
57,18031,5
57,18313,5
57,18798,2
57,19171,5
57,19724,3
57,19729,4
57,20467,3
57,20848,5
57,20967,5
57,21487,4
57,21724,3
57,22164,4
57,22243,5
57,22602,3
57,23576,2
57,23612,4
57,24326,3
57,24499,4
57,24834,5
57,26053,3
57,26244,5
57,26398,5
57,26629,5
57,26661,5
57,27027,5
57,27499,5
57,28767,4
57,28824,4
57,29703,5
57,29951,2
57,30313,5
57,30681,4
57,30794,4
57,30833,4
57,31852,4
57,32305,4
57,32419,3
57,32592,4
57,32748,4
57,32923,2
57,33716,5
57,33872,5
57,34688,3
57,35146,3
57,37834,4
57,38080,5
57,38082,5
57,42404,4
57,43985,4
57,45554,4
57,46482,5
57,47730,4
57,47746,5
57,47800,4
57,48559,5
57,48687,5
57,49298,4
57,50101,5
57,50102,5
57,51166,4
57,51762,5
57,52036,3
58,1169,3
58,2324,5
58,3022,4
58,3087,5
58,3922,4
58,4536,2
58,5115,4
58,5272,4
58,5436,4
58,5461,5
58,5885,4
58,6063,3
58,6342,5
58,6634,4
58,7001,5
58,8484,4
58,8510,4
58,8579,3
58,8579,3
58,9011,2
58,9731,4
58,9771,5
58,10111,5
58,10140,4
58,10402,4
58,10751,2
58,11285,4
58,11691,4
58,11692,4
58,11868,3
58,11927,2
58,11945,5
58,12381,4
58,12455,4
58,12874,4
58,12946,5
58,13034,4
58,13282,4
58,13794,4
58,14207,5
58,14248,4
58,14546,5
58,15547,3
58,17228,5
58,17434,3
58,17566,4
58,17643,1
58,18857,5
58,19191,4
58,19526,5
58,19729,4
58,20406,4
58,21217,4
58,21228,2
58,21724,4
58,21733,3
58,22164,3
58,23576,4
58,24834,5
58,25164,5
58,26145,3
58,27834,5
58,27934,3
58,28824,4
58,29689,5
58,29819,4
58,30283,3
58,30601,5
58,30681,3
58,30794,4
58,31852,3
58,32055,3
58,32305,5
58,32338,4
58,32592,4
58,32635,3
58,33065,4
58,33697,5
58,33872,4
58,36099,4
58,36695,4
58,37284,2
58,37690,3
58,37855,4
58,38475,4
58,40126,5
58,41074,5
58,41318,4
58,42574,4
58,43622,4
58,45269,5
58,47411,3
58,47800,4
58,48559,5
58,50342,4
58,51460,5
58,51480,1
58,51838,4
58,52036,4
58,53292,5
59,951,5
59,1169,4
59,2487,4
59,2900,5
59,3662,5
59,3739,5
59,3922,5
59,5115,4
59,5272,3
59,5645,5
59,5885,4
59,6063,4
59,6342,4
59,6630,3
59,6698,3
59,8167,4
59,8178,4
59,8370,4
59,8579,3
59,8710,4
59,9011,4
59,9246,3
59,9668,5
59,10111,3
59,10146,5
59,10249,4
59,10335,5
59,10402,4
59,10610,5
59,11285,3
59,11408,4
59,11445,4
59,11927,5
59,11999,3
59,12874,4
59,12946,5
59,13034,4
59,13794,3
59,14192,4
59,14248,3
59,14372,4
59,14546,5
59,14603,4
59,15494,4
59,15547,4
59,15604,3
59,17434,4
59,17566,5
59,17643,3
59,17984,4
59,18100,4
59,18313,5
59,18798,3
59,19724,5
59,19729,3
59,20406,4
59,20467,3
59,20967,5
59,21217,5
59,21487,5
59,21713,4
59,21733,3
59,23576,4
59,23612,4
59,24499,3
59,24582,5
59,25164,4
59,25278,5
59,25840,5
59,26145,4
59,28767,5
59,29123,2
59,30283,4
59,30794,4
59,30944,4
59,32055,4
59,32635,3
59,33065,4
59,33697,4
59,33872,3
59,35146,4
59,36099,5
59,36695,4
59,37284,3
59,37834,4
59,42508,5
59,42574,2
59,44397,5
59,46421,5
59,47411,3
59,47478,2
59,47800,5
59,48559,4
59,48687,5
59,49298,4
59,50104,5
59,50133,5
59,50999,4
59,51460,4
59,53292,5
60,588,4
60,2487,4
60,2900,4
60,3087,5
60,3641,5
60,3922,3
60,4536,3
60,5115,3
60,5379,4
60,5461,5
60,6630,4
60,6698,4
60,8440,4
60,9011,1
60,9246,3
60,9668,3
60,9731,3
60,10249,4
60,10610,5
60,10727,5
60,10944,4
60,11272,3
60,11285,3
60,11408,4
60,11445,4
60,11599,4
60,11691,5
60,11692,4
60,11945,5
60,12381,4
60,12946,4
60,13095,4
60,13282,2
60,13544,3
60,13794,4
60,14207,4
60,14222,3
60,14248,4
60,14372,4
60,14546,5
60,14603,4
60,15318,3
60,16377,5
60,17228,4
60,17663,4
60,17984,3
60,18031,4
60,18798,3
60,18857,5
60,19171,5
60,19729,4
60,20467,3
60,21724,4
60,22534,4
60,22602,4
60,23576,4
60,23612,3
60,24326,2
60,24845,5
60,26053,2
60,26244,5
60,26282,4
60,26661,4
60,26718,3
60,27934,5
60,29123,3
60,29703,3
60,29951,4
60,30233,3
60,30313,4
60,30833,4
60,32033,3
60,32055,3
60,32305,4
60,32576,3
60,32592,4
60,32635,4
60,32748,3
60,32923,3
60,33872,5
60,35982,2
60,37834,4
60,38080,3
60,38082,4
60,39423,4
60,41318,4
60,42508,4
60,42810,3
60,43622,5
60,43985,3
60,46482,5
60,46977,3
60,47800,4
60,48440,4
60,48482,3
60,48559,5
60,48687,5
60,51838,5
60,53292,5
60,53293,5
61,314,3
61,588,3
61,725,3
61,1759,3
61,1952,4
61,2271,5
61,2665,5
61,2722,5
61,4901,4
61,5152,3
61,5357,4
61,6016,3
61,6856,3
61,7674,3
61,7979,4
61,8286,3
61,8454,2
61,8909,4
61,9195,4
61,9246,4
61,9722,3
61,9787,4
61,10727,4
61,11599,4
61,11927,1
61,12771,5
61,13000,4
61,13163,5
61,14234,4
61,14585,3
61,14839,4
61,14943,3
61,15054,3
61,15608,3
61,15767,2
61,16377,4
61,16403,4
61,16569,4
61,16576,3
61,17105,3
61,17832,4
61,17984,4
61,18179,5
61,18199,5
61,18798,3
61,18957,5
61,20375,3
61,20782,4
61,20873,3
61,21851,3
61,22313,5
61,25030,3
61,25065,3
61,26146,5
61,26244,1
61,26398,4
61,26629,4
61,26825,4
61,26992,3
61,27460,2
61,27808,3
61,29703,4
61,32809,4
61,32923,4
61,33119,5
61,33207,4
61,34531,3
61,36031,5
61,36308,3
61,36664,3
61,37153,3
61,40167,5
61,41062,5
61,41145,5
61,41861,5
61,42943,4
61,43887,3
61,47730,5
61,48440,5
61,48726,4
61,49138,4
61,49184,4
61,49988,3
61,50096,5
61,50101,5
61,50102,5
61,50104,5
61,50133,5
61,50610,3
61,50976,4
61,50999,1
61,51460,4
61,51838,3
61,52036,2
61,52136,4
61,52425,2
61,52469,5
61,52583,4
61,52740,4
61,53245,1
62,588,4
62,2077,2
62,2487,2
62,2900,2
62,3022,4
62,3087,3
62,3641,5
62,3662,4
62,3739,4
62,3922,4
62,4536,2
62,4606,4
62,5115,3
62,5272,5
62,6630,4
62,6634,4
62,7001,4
62,8167,4
62,8370,5
62,8440,4
62,9011,1
62,10140,2
62,10246,4
62,10249,4
62,10509,2
62,10944,5
62,11285,5
62,11408,3
62,11599,4
62,11691,3
62,11854,5
62,11927,5
62,11945,5
62,12381,4
62,12946,2
62,13282,2
62,13360,4
62,13378,5
62,13794,5
62,13879,4
62,14222,3
62,14285,2
62,14546,1
62,14936,4
62,15318,3
62,15604,5
62,15748,1
62,16377,5
62,16569,5
62,16913,2
62,17643,5
62,18313,5
62,18550,4
62,19984,5
62,20406,3
62,21724,2
62,21733,4
62,22534,4
62,23303,4
62,23558,4
62,24845,5
62,25164,4
62,26282,5
62,28158,3
62,28831,4
62,29123,2
62,29951,2
62,30944,5
62,31001,5
62,31852,3
62,32055,5
62,32305,2
62,32419,2
62,32592,4
62,32635,4
62,32748,5
62,32918,4
62,33697,3
62,33872,4
62,35982,5
62,36099,5
62,36695,4
62,37284,4
62,37690,4
62,40490,5
62,42810,5
62,43985,4
62,45269,2
62,45493,5
62,46977,5
62,48482,3
62,48687,5
62,49514,4
62,50342,2
62,51166,5
62,51762,5
62,52469,5
62,52929,4
62,53292,5
62,53293,5
63,439,3
63,951,5
63,3087,5
63,3662,5
63,4536,3
63,4606,1
63,5115,4
63,5272,3
63,6342,3
63,6630,2
63,8167,3
63,8710,5
63,9011,3
63,9246,2
63,9731,3
63,9771,4
63,10140,4
63,10146,5
63,10249,5
63,10610,5
63,10944,4
63,11272,4
63,11285,3
63,11569,5
63,11854,3
63,11868,5
63,11945,5
63,11999,2
63,12381,5
63,12455,4
63,12874,3
63,12946,4
63,13034,4
63,13282,5
63,13544,3
63,14192,4
63,14248,5
63,14372,4
63,14603,4
63,15318,5
63,15547,4
63,17228,5
63,17566,4
63,17643,1
63,17663,3
63,17984,3
63,18313,4
63,18857,3
63,19724,5
63,19729,4
63,19942,5
63,20848,5
63,21733,2
63,22164,4
63,22602,5
63,23576,3
63,24326,4
63,24389,3
63,24499,3
63,25164,5
63,25182,5
63,25840,5
63,26145,4
63,26629,4
63,26661,5
63,26718,5
63,27499,5
63,27834,3
63,27934,5
63,28767,3
63,28824,2
63,29703,2
63,30601,4
63,32055,3
63,32305,4
63,32338,4
63,33716,4
63,33872,3
63,35146,4
63,36240,4
63,37690,4
63,39423,3
63,40126,5
63,41074,2
63,42404,4
63,42574,3
63,43622,3
63,43985,4
63,45554,4
63,46139,4
63,46482,5
63,47411,4
63,47800,5
63,48559,4
63,48687,5
63,49298,4
63,50999,5
63,51480,2
63,51838,4
63,52036,5
64,368,2
64,439,3
64,588,3
64,725,3
64,1794,5
64,3005,4
64,3087,2
64,3662,3
64,4536,4
64,6025,3
64,6063,4
64,6252,3
64,6342,4
64,7001,4
64,7979,5
64,8710,4
64,8909,4
64,9195,4
64,9244,4
64,9804,4
64,10509,5
64,10727,3
64,10751,4
64,11239,3
64,11285,4
64,11408,3
64,11599,4
64,11691,3
64,11692,4
64,11854,4
64,11927,3
64,12361,4
64,12381,3
64,12466,4
64,12946,4
64,13034,4
64,13407,4
64,13991,4
64,14136,3
64,14248,4
64,15020,3
64,16377,1
64,17242,5
64,17359,3
64,17566,3
64,17883,2
64,17984,3
64,18031,5
64,18316,5
64,18798,3
64,19668,5
64,19724,5
64,20076,3
64,21676,4
64,21781,4
64,22243,5
64,23303,3
64,23576,5
64,24326,4
64,24567,4
64,24834,5
64,26053,4
64,26282,4
64,26661,4
64,27612,3
64,28767,4
64,29123,2
64,29703,5
64,29819,3
64,30601,3
64,32055,3
64,32419,5
64,32576,4
64,32923,3
64,33716,2
64,33890,3
64,34531,5
64,35259,5
64,36240,5
64,36695,4
64,37153,4
64,37834,4
64,38080,2
64,38798,4
64,39933,3
64,41300,2
64,41997,5
64,42404,5
64,42574,4
64,43602,4
64,44397,4
64,45554,5
64,47476,2
64,47730,5
64,47746,5
64,48291,5
64,48687,5
64,51166,5
64,51480,1
64,51762,4
65,951,5
65,1169,5
65,1393,5
65,1677,3
65,2324,5
65,2900,4
65,3022,3
65,3087,3
65,3641,5
65,3739,5
65,4536,4
65,5379,4
65,5461,5
65,5885,4
65,6063,3
65,6342,5
65,6630,4
65,7001,5
65,8178,5
65,9246,2
65,9771,4
65,10111,5
65,10246,4
65,10402,3
65,10751,5
65,11691,4
65,11692,4
65,11868,3
65,11927,3
65,13034,3
65,13095,5
65,13544,1
65,13991,4
65,14207,5
65,14235,4
65,14248,4
65,15748,5
65,16377,5
65,17105,5
65,17228,5
65,17434,3
65,17566,4
65,17663,4
65,19526,5
65,19729,4
65,21217,3
65,21487,3
65,21724,3
65,21733,2
65,22243,4
65,23303,2
65,23576,1
65,24143,5
65,24499,4
65,24834,4
65,25182,5
65,25214,5
65,25278,5
65,25840,3
65,26145,3
65,26883,4
65,27027,3
65,27499,5
65,27612,5
65,27934,4
65,28158,3
65,28824,3
65,28831,5
65,29689,5
65,30313,5
65,30794,4
65,31001,5
65,32305,3
65,32419,4
65,32748,4
65,32923,4
65,33716,4
65,35982,5
65,37284,4
65,37855,4
65,38798,4
65,39423,5
65,42404,4
65,42574,5
65,42810,4
65,43602,5
65,43985,5
65,44243,4
65,44397,5
65,45269,4
65,45554,5
65,46977,4
65,47411,4
65,48482,4
65,48687,5
65,51460,3
65,51480,2
65,51762,1
65,52036,4
65,53292,5
66,314,4
66,588,4
66,2900,5
66,3087,3
66,3641,5
66,3662,5
66,3739,4
66,3922,4
66,4536,3
66,5115,5
66,5272,5
66,5461,5
66,5645,5
66,6342,5
66,6630,4
66,8484,2
66,9246,3
66,9731,2
66,10140,2
66,10249,3
66,10509,3
66,10944,5
66,11285,5
66,11599,4
66,11854,5
66,11945,5
66,12381,4
66,12455,2
66,12874,5
66,13034,5
66,13282,5
66,13407,5
66,13794,4
66,14192,5
66,14603,3
66,15604,3
66,15748,1
66,16177,3
66,16569,5
66,16913,3
66,17242,5
66,17566,5
66,17984,5
66,18550,5
66,19171,5
66,19724,4
66,19984,5
66,20467,4
66,20967,5
66,21228,4
66,21487,2
66,21676,5
66,21733,4
66,22164,5
66,22243,5
66,22602,3
66,23303,4
66,23576,5
66,23612,4
66,24499,4
66,25164,3
66,26398,5
66,26661,5
66,26883,4
66,27027,4
66,27499,5
66,27612,5
66,27834,4
66,28767,5
66,29123,3
66,30313,5
66,30601,5
66,30681,5
66,30794,5
66,31001,4
66,31852,4
66,32305,4
66,32419,4
66,32576,5
66,32592,4
66,33065,5
66,36099,4
66,37690,3
66,38475,5
66,40126,4
66,41074,3
66,42574,2
66,43037,5
66,45493,1
66,45554,5
66,46977,4
66,47730,5
66,47746,2
66,48559,5
66,48687,5
66,49298,3
66,51460,5
66,51480,5
66,53245,4
66,53292,5
67,439,4
67,588,4
67,1952,4
67,2900,4
67,3087,5
67,3641,5
67,3922,5
67,5629,4
67,6063,3
67,6252,5
67,6342,5
67,6630,5
67,6634,4
67,7001,5
67,8440,4
67,8710,3
67,9244,5
67,9246,5
67,9722,3
67,10111,4
67,10140,3
67,10402,5
67,10509,5
67,10610,5
67,10727,4
67,10944,5
67,11272,1
67,11445,5
67,11599,3
67,11692,4
67,11854,3
67,11945,5
67,11999,4
67,12381,4
67,12874,4
67,12946,5
67,13095,5
67,13544,4
67,13794,3
67,13879,3
67,13991,4
67,14222,4
67,14248,3
67,14372,4
67,14603,4
67,15748,4
67,17242,3
67,17434,5
67,17984,5
67,18031,5
67,18361,4
67,18857,5
67,19942,3
67,20467,3
67,20848,5
67,21658,4
67,21724,4
67,21733,2
67,22164,4
67,22243,4
67,22602,4
67,23576,4
67,24326,3
67,24499,3
67,24834,5
67,26244,4
67,26579,3
67,26661,4
67,28767,3
67,29031,3
67,29123,3
67,29703,2
67,30601,3
67,31852,4
67,32592,4
67,32748,5
67,32923,3
67,33065,2
67,33716,3
67,33890,3
67,34688,4
67,35259,4
67,36695,3
67,37834,3
67,38080,5
67,38082,5
67,38475,4
67,42404,5
67,42574,5
67,43622,3
67,44397,4
67,45554,5
67,47730,2
67,47800,5
67,48559,5
67,48687,5
67,49298,5
67,51166,4
67,51480,3
67,53245,4
68,173,4
68,588,3
68,725,5
68,1296,5
68,2077,1
68,2171,4
68,3005,4
68,3662,5
68,3688,4
68,4147,3
68,4536,1
68,5272,5
68,5379,3
68,7225,3
68,8454,3
68,8484,5
68,8612,3
68,8749,3
68,10249,5
68,10297,3
68,10885,3
68,11445,4
68,11545,4
68,11599,5
68,11691,5
68,11836,4
68,11837,3
68,11854,3
68,11927,4
68,13282,5
68,13925,1
68,15054,4
68,16377,5
68,16913,3
68,17832,5
68,17984,1
68,18031,3
68,18179,4
68,18199,4
68,18316,5
68,18361,5
68,18957,3
68,20076,4
68,20406,4
68,20782,4
68,21228,4
68,21543,3
68,21724,3
68,22534,5
68,23303,4
68,23612,3
68,24326,4
68,25030,5
68,26398,2
68,26718,4
68,26750,4
68,28943,2
68,29644,5
68,30304,2
68,30601,5
68,31305,4
68,32033,4
68,32055,4
68,32576,5
68,32952,4
68,33119,5
68,33409,5
68,33716,3
68,33872,5
68,35982,3
68,36664,3
68,37035,4
68,37284,5
68,37690,4
68,40251,3
68,40490,5
68,41300,5
68,41318,2
68,41861,4
68,42508,4
68,42574,5
68,44937,1
68,45811,5
68,48559,4
68,48687,5
68,49288,5
68,49289,5
68,49295,5
68,49297,5
68,49382,5
68,50101,5
68,50102,5
68,50104,5
68,50133,5
68,50610,3
68,50999,2
68,51452,4
68,52583,4
68,52740,5
68,53292,5
69,314,4
69,725,3
69,1136,3
69,2077,5
69,2271,3
69,2665,4
69,3050,5
69,3114,3
69,3662,4
69,4901,2
69,5357,3
69,6596,4
69,6856,3
69,6867,4
69,7563,2
69,7610,4
69,7674,3
69,8028,4
69,8444,3
69,8669,4
69,11502,4
69,11927,3
69,12827,5
69,13282,5
69,13544,2
69,13629,5
69,14234,1
69,14411,4
69,14839,3
69,15054,3
69,16403,5
69,16587,2
69,17242,4
69,17329,4
69,17652,3
69,17832,4
69,18199,3
69,18316,4
69,18798,2
69,18957,3
69,19724,4
69,20375,5
69,20737,2
69,20782,3
69,21228,4
69,22368,5
69,23063,4
69,23185,2
69,24441,2
69,26146,5
69,26718,3
69,26825,2
69,27808,3
69,28158,3
69,28343,4
69,28531,2
69,28831,4
69,29644,5
69,32033,4
69,32139,3
69,32635,3
69,33119,4
69,33147,3
69,33207,3
69,33409,3
69,34363,3
69,34531,5
69,34688,3
69,35259,3
69,35296,4
69,36695,3
69,37041,3
69,37153,4
69,38766,5
69,39195,5
69,40126,5
69,40251,4
69,41318,3
69,41577,5
69,43176,4
69,43343,4
69,43887,2
69,44023,5
69,44836,3
69,46133,4
69,46479,4
69,48291,4
69,48297,2
69,48389,3
69,48482,3
69,48687,5
69,48726,5
69,50753,4
69,51065,3
69,51166,4
69,51452,2
69,51692,5
69,51762,5
69,51838,4
69,52583,3
70,314,4
70,725,5
70,725,4
70,951,4
70,1185,5
70,2077,3
70,2171,5
70,2324,4
70,3022,5
70,3114,4
70,3641,1
70,3662,5
70,4606,5
70,5115,3
70,5272,3
70,5436,5
70,5461,5
70,6063,5
70,8454,4
70,8612,5
70,9722,4
70,9771,5
70,10140,4
70,10246,4
70,10249,3
70,10509,2
70,10610,5
70,10944,5
70,11408,4
70,11545,3
70,11599,5
70,11691,5
70,11837,4
70,11945,3
70,12471,5
70,13360,5
70,13378,5
70,13879,2
70,14235,5
70,14285,3
70,14936,5
70,15748,1
70,16346,4
70,16569,5
70,16576,5
70,16913,5
70,17105,4
70,17228,5
70,17242,4
70,18316,4
70,18550,5
70,19171,5
70,19729,4
70,20076,2
70,20782,4
70,21217,4
70,21228,4
70,21543,4
70,24845,5
70,25214,5
70,26398,3
70,26629,4
70,28158,4
70,28824,5
70,28831,4
70,29123,3
70,30794,5
70,31760,4
70,32305,2
70,32635,5
70,32918,5
70,33147,5
70,33207,3
70,33697,5
70,33716,5
70,33864,4
70,35608,4
70,36695,3
70,37284,4
70,37834,3
70,37855,4
70,39423,4
70,40468,4
70,40490,4
70,41074,5
70,41744,4
70,43985,3
70,44496,2
70,45269,5
70,46147,5
70,48297,4
70,48440,4
70,48482,5
70,49152,5
70,49382,4
70,50342,5
70,51762,5
70,52036,4
70,52929,5
70,53292,5
71,1136,4
71,1677,3
71,2171,3
71,2487,4
71,3087,5
71,3114,3
71,3641,5
71,3662,4
71,3922,4
71,4536,4
71,5272,4
71,5645,5
71,5885,5
71,8178,5
71,8484,1
71,8510,5
71,9731,2
71,10402,4
71,10751,3
71,11691,4
71,11692,5
71,11868,5
71,11927,3
71,12455,2
71,12874,2
